SAPD-2023-0376069,"2023-03-18 12:19:38","Property Lost","300 W CHERYL DR",WEST
SAPD-2023-0376071,"2023-03-18 12:20:37","Visitation Violation","9200 PITCAIRN",PRUE
SAPD-2023-0376073,"2023-03-18 12:21:04","Patrol By","200 TULETA",CENTRAL
SAPD-2023-0376074,"2023-03-18 12:21:20","Welfare Check","200 BONNELL DR",SOUTH
SAPD-2023-0376076,"2023-03-18 12:21:35","Abandoned Vehicle","13800 JONES MALTSBERGER RD",NORTH
SAPD-2023-0376077,"2023-03-18 12:21:41","Welfare Check","800 FLAME CIR",SOUTH
SAPD-2023-0376080,"2023-03-18 12:22:39","Assist the Public","2100 W OLMOS DR",WEST
SAPD-2023-0376081,"2023-03-18 12:22:45","Suspicious Person","100 WEAVER ST",SOUTH
SAPD-2023-0376084,"2023-03-18 12:23:37",Disturbance,"8500 JONES MALTSBERGER RD",NORTH
SAPD-2023-0376085,"2023-03-18 12:24:13","Abandoned Vehicle","400 CHERRY RIDGE DR",CENTRAL
SAPD-2023-0376086,"2023-03-18 12:24:22","Burglary Vehicle","5000 GLEN RDG",PRUE
SAPD-2023-0376091,"2023-03-18 12:26:09",Disturbance,"11800 PERRIN BEITEL",NORTH
SAPD-2023-0376092,"2023-03-18 12:26:10",Disturbance,"4900 WOODSTONE",PRUE
SAPD-2023-0376093,"2023-03-18 12:27:15","Shoplifting In Progress","1400 AUSTIN HWY",NORTH
SAPD-2023-0376094,"2023-03-18 12:27:19","Ordinance Violation","300 E COMMERCE ST",CENTRAL
SAPD-2023-0376096,"2023-03-18 12:27:59","Assist the Public","6500 WURZBACH RD",PRUE
SAPD-2023-0376097,"2023-03-18 12:28:10","Patrol By","3900 PECAN VALLEY",EAST
SAPD-2023-0376098,"2023-03-18 12:28:47","Theft of Vehicle","8500 LAURENS LN",NORTH
SAPD-2023-0376099,"2023-03-18 12:28:53","Traffic Related","CANADIAN GOOSE / SNOW GOOSE",WEST
SAPD-2023-0376101,"2023-03-18 12:29:25","Injured/Sick Person","8000 CULEBRA RD",WEST
SAPD-2023-0376102,"2023-03-18 12:29:31","Patrol By","3400 AVE B",CENTRAL
SAPD-2023-0376104,"2023-03-18 12:29:48",Miscellaneous,"3200 TWINING DR",SOUTH
SAPD-2023-0376105,"2023-03-18 12:31:54","Recovered Stolen Property","100 DEXTER DR",SOUTH
SAPD-2023-0376107,"2023-03-18 12:32:49","Missing Person/Runaway","300 MOURSUND BLVD",SOUTH
SAPD-2023-0376109,"2023-03-18 12:33:22",Theft,"900 MORNING OAK",WEST
SAPD-2023-0376110,"2023-03-18 12:33:27",Disturbance,"300 SAN JUAN RD",SOUTH
SAPD-2023-0376112,"2023-03-18 12:34:19",Disturbance,"900 E COMMERCE ST",CENTRAL
SAPD-2023-0376114,"2023-03-18 12:34:33",Burglary,"16300 PLEASANTVILLE",NORTH
SAPD-2023-0376117,"2023-03-18 12:34:52",Shoplifting,"8200 MARBACH RD",WEST
SAPD-2023-0376118,"2023-03-18 12:35:23","Criminal Mischief","500 S ST MARY'S ST",CENTRAL
SAPD-2023-0376120,"2023-03-18 12:36:16","Property Found","4400 IH 10 E",EAST
SAPD-2023-0376127,"2023-03-18 12:37:09",Threats,"3500 WILLIAM PENN",PRUE
SAPD-2023-0376129,"2023-03-18 12:37:33","Traffic Related","I0 35 S NB",CENTRAL
SAPD-2023-0376131,"2023-03-18 12:37:45",Disturbance,"500 W COMMERCE ST",CENTRAL
SAPD-2023-0376133,"2023-03-18 12:38:22",Disturbance,"2400 CINCINNATI AVE",WEST
SAPD-2023-0376134,"2023-03-18 12:38:27","Suspicious Vehicle","5800 CIELO RANCH",EAST
SAPD-2023-0376135,"2023-03-18 12:38:30","Patrol By","SALADO CREEK GREENWAY NORTH",NORTH
SAPD-2023-0376137,"2023-03-18 12:39:50","SAPD Emergency Call","3133-3299 IH 35 N",EAST
SAPD-2023-0376139,"2023-03-18 12:39:51",Burglary,"2400 JACKSON-KELLER RD",PRUE
SAPD-2023-0376142,"2023-03-18 12:40:08",Forgery,"12600 NACOGDOCHES RD",NORTH
SAPD-2023-0376145,"2023-03-18 12:40:46","Theft In Progress","7800 MARBACH RD",WEST
SAPD-2023-0376146,"2023-03-18 12:41:03","Abandoned Vehicle","9800 AIRPORT BLVD",AIRPORT
SAPD-2023-0376147,"2023-03-18 12:41:04","Abandoned Vehicle","MOSS FARM / MEADOW THRUSH",PRUE
SAPD-2023-0376150,"2023-03-18 12:41:35","Theft of Vehicle","4400 CALLAGHAN RD",WEST
SAPD-2023-0376154,"2023-03-18 12:42:08","Burglary Vehicle","3900 SE MILITARY DR",EAST
SAPD-2023-0376155,"2023-03-18 12:42:17",Theft,"ANTIGUA / LAWREY DR",NORTH
SAPD-2023-0376157,"2023-03-18 12:42:30","Abandoned Vehicle","10700 IH 10 W",PRUE
SAPD-2023-0376161,"2023-03-18 12:43:40",Disturbance,"6300 NW LOOP 410",WEST
SAPD-2023-0376163,"2023-03-18 12:45:52","Traffic Related","S WW WHITE RD / E HOUSTON ST",EAST
SAPD-2023-0376167,"2023-03-18 12:47:09","Traffic Related","W LOOP 1604 N / WISEMAN BLVD",WEST
SAPD-2023-0376169,"2023-03-18 12:48:00","Patrol By","8200 MAINLAND DR",PRUE
SAPD-2023-0376170,"2023-03-18 12:48:11","Patrol By","7200 BRIAR PLACE",SOUTH
SAPD-2023-0376171,"2023-03-18 12:48:14","Patrol By","3800 N. ST. MARY'S",CENTRAL
SAPD-2023-0376172,"2023-03-18 12:48:40","Burglary Vehicle","8600 HUEBNER RD",PRUE
SAPD-2023-0376174,"2023-03-18 12:50:13","Burglary Vehicle","6700 N LOOP 1604 W",PRUE
SAPD-2023-0376175,"2023-03-18 12:50:14","Disturbance Family","5700 FARINON DR",PRUE
SAPD-2023-0376176,"2023-03-18 12:51:38",Information,"200 E SOUTHCROSS BLVD",SOUTH
SAPD-2023-0376177,"2023-03-18 12:52:09","Patrol By","8700 MYSTIC PARK",PRUE
SAPD-2023-0376178,"2023-03-18 12:52:15","Burglary Vehicle","3900 E SOUTHCROSS BLVD",EAST
SAPD-2023-0376179,"2023-03-18 12:52:21","Abandoned Vehicle","600 W THEO AVE",SOUTH
SAPD-2023-0376181,"2023-03-18 12:54:17","Patrol By","6100 PEARSALL RD",SOUTH
SAPD-2023-0376183,"2023-03-18 12:54:28","Assist the Public","10600 CAT MOUNTAIN",WEST
SAPD-2023-0376187,"2023-03-18 12:56:28","Patrol By","2300 AVE B",CENTRAL
SAPD-2023-0376188,"2023-03-18 12:56:48",Miscellaneous,"1700 SANCO ST",SOUTH
SAPD-2023-0376189,"2023-03-18 12:56:54",Theft,"300 DOLORES AVE",WEST
SAPD-2023-0376191,"2023-03-18 12:58:10","Suspicious Vehicle","S CHERRY ST / CHICAGO BLVD",SOUTH
SAPD-2023-0376194,"2023-03-18 12:59:13",Burglary,"500 HOLMGREEN RD",EAST
SAPD-2023-0376198,"2023-03-18 13:00:53","Patrol By","100 IRA LEE",EAST
SAPD-2023-0376200,"2023-03-18 13:01:29","Theft of Vehicle","2500 DELGADO ST",CENTRAL
SAPD-2023-0376203,"2023-03-18 13:01:54","Abandoned Vehicle","2800 AUSTIN HWY",EAST
SAPD-2023-0376205,"2023-03-18 13:02:04",Miscellaneous,"100 ASHFORD DR",SOUTH
SAPD-2023-0376209,"2023-03-18 13:03:44","Traffic Related","S WW WHITE RD / E HOUSTON ST",EAST
SAPD-2023-0376212,"2023-03-18 13:04:23","Patrol By","1500 SALTILLO ST",CENTRAL
SAPD-2023-0376216,"2023-03-18 13:05:25","Traffic Related","100-150 S GENERAL MCMULLEN",WEST
SAPD-2023-0376217,"2023-03-18 13:05:26",Disturbance,"300 BLUM",CENTRAL
SAPD-2023-0376219,"2023-03-18 13:06:32","Welfare Check","3900 EISENHAUER RD",EAST
SAPD-2023-0376220,"2023-03-18 13:06:34","Burglary Vehicle","2100 THOUSAND OAKS DR",NORTH
SAPD-2023-0376221,"2023-03-18 13:06:45",Disturbance,"6500 DE ZAVALA RD",PRUE
SAPD-2023-0376223,"2023-03-18 13:07:28","Patrol By","101-137 S JOSEPHINE TOBIN",WEST
SAPD-2023-0376224,"2023-03-18 13:07:44","Traffic Related","AT AND T CENTER PKWY",EAST
SAPD-2023-0376225,"2023-03-18 13:08:18","Theft In Progress","700 N ALAMO ST",CENTRAL
SAPD-2023-0376236,"2023-03-18 13:09:52","Suspicious Vehicle","5400 ZUPAN LN",WEST
SAPD-2023-0376238,"2023-03-18 13:10:07",Disturbance,"5200 MEADOW FIELD",PRUE
SAPD-2023-0376242,"2023-03-18 13:11:28","Welfare Check","1800 FREDERICKSBURG RD",WEST
SAPD-2023-0376246,"2023-03-18 13:11:47",Miscellaneous,"9700 AIRPORT BLVD",AIRPORT
SAPD-2023-0376248,"2023-03-18 13:12:41","Traffic Violation","5300 BERYL CV",SOUTH
SAPD-2023-0376251,"2023-03-18 13:13:08","Visitation Violation","2800 WADE ST",EAST
SAPD-2023-0376252,"2023-03-18 13:13:18","Criminal Mischief","12000 PLEASANTON RD",SOUTH
SAPD-2023-0376253,"2023-03-18 13:13:20","Welfare Check","100 GAZELLE CT",NORTH
SAPD-2023-0376256,"2023-03-18 13:14:09",Miscellaneous,"3500 ORKNEY AVE",EAST
SAPD-2023-0376257,"2023-03-18 13:14:40",Miscellaneous,"6700 BABCOCK RD",PRUE
SAPD-2023-0376259,"2023-03-18 13:15:32","Disturbance Family","500 W ANSLEY BLVD",SOUTH
SAPD-2023-0376265,"2023-03-18 13:16:55","Liquor Law Violation","6100 TEZEL RD",ROP
SAPD-2023-0376266,"2023-03-18 13:17:28",Burglary,"2400 SW LOOP 410",WEST
SAPD-2023-0376268,"2023-03-18 13:18:21","Suspicious Person","1000 SCHLEY AVE",EAST
SAPD-2023-0376271,"2023-03-18 13:19:16","Visitation Violation","7000 CULEBRA RD",WEST
SAPD-2023-0376272,"2023-03-18 13:19:17","Narcotic Laws","6300 NW LOOP 410",WEST
SAPD-2023-0376273,"2023-03-18 13:19:47","Violation of Protective Order","1000 N OLIVE ST",EAST
SAPD-2023-0376274,"2023-03-18 13:21:21",Disturbance,"6400 WURZBACH RD",PRUE
SAPD-2023-0376275,"2023-03-18 13:21:45","Visitation Violation","5500 BEECH VALLEY DR",SOUTH
SAPD-2023-0376276,"2023-03-18 13:21:54",Threats,"HAVEN FOR HOPE WAY",CENTRAL
SAPD-2023-0376279,"2023-03-18 13:22:00","Welfare Check","3200 S ZARZAMORA ST",SOUTH
SAPD-2023-0376282,"2023-03-18 13:22:27","Disturbance Family","8200 CAMPOBELLO",EAST
SAPD-2023-0376283,"2023-03-18 13:22:42","Robbery of Individual","100 DARTMOUTH ST",CENTRAL
SAPD-2023-0376285,"2023-03-18 13:24:13","Violation of Protective Order","5600 WALZEM RD",EAST
SAPD-2023-0376287,"2023-03-18 13:25:11","Robbery In Progress","8500 PERRIN BEITEL",NORTH
SAPD-2023-0376292,"2023-03-18 13:26:25","Shoplifting In Progress","1600 VANCE JACKSON",CENTRAL
SAPD-2023-0376295,"2023-03-18 13:27:09","Burglary Vehicle","500 S ST MARY'S ST",CENTRAL
SAPD-2023-0376296,"2023-03-18 13:27:15","Patrol By","1700 POTOSI ST",CENTRAL
SAPD-2023-0376297,"2023-03-18 13:27:16",Disturbance,"13900 O'CONNOR RD",NORTH
SAPD-2023-0376298,"2023-03-18 13:27:24","Criminal Mischief","1000 LOCKE ST",EAST
SAPD-2023-0376299,"2023-03-18 13:27:54",Panhandler,"US HWY 281 N / N LOOP 1604 E",NORTH
SAPD-2023-0376301,"2023-03-18 13:28:20","Visitation Violation","2301-2317 SW MILITARY DR",SOUTH
SAPD-2023-0376307,"2023-03-18 13:29:12",Disturbance,"S BRAZOS ST / GUADALUPE ST",CENTRAL
SAPD-2023-0376308,"2023-03-18 13:29:37","Abandoned Vehicle","NORTH HILLS VILLAGE DR / STONE CROP LN",PRUE
SAPD-2023-0376314,"2023-03-18 13:30:59","Disturbance Family","300 AVANT AVE",EAST
SAPD-2023-0376315,"2023-03-18 13:31:11","Burglary in Progress","6500 VILLAGE PARK",PRUE
SAPD-2023-0376316,"2023-03-18 13:31:13","Patrol By","5100 PEARSALL RD",SOUTH
SAPD-2023-0376317,"2023-03-18 13:31:57","Visitation Violation","500 SUNGLO DR",SOUTH
SAPD-2023-0376318,"2023-03-18 13:32:05","Visitation Violation","500 SUNGLO DR",SOUTH
SAPD-2023-0376321,"2023-03-18 13:32:31","Patrol By","19300 NW MILITARY HWY",PRUE
SAPD-2023-0376323,"2023-03-18 13:33:08","Theft of Vehicle","3900 E SOUTHCROSS BLVD",EAST
SAPD-2023-0376324,"2023-03-18 13:33:33","Injured/Sick Person","800 S ZARZAMORA ST",CENTRAL
SAPD-2023-0376326,"2023-03-18 13:35:39",Panhandler,"SAHARA / SAN PEDRO AVE",NORTH
SAPD-2023-0376327,"2023-03-18 13:36:02",Disturbance,"3100 SE MILITARY DR",SOUTH
SAPD-2023-0376329,"2023-03-18 13:36:16","Patrol By","9600 BANDERA RD",PRUE
SAPD-2023-0376330,"2023-03-18 13:36:31","Patrol By","300 E TRAVIS ST",CENTRAL
SAPD-2023-0376331,"2023-03-18 13:36:58",Forgery,"100 MASCASA ST",WEST
SAPD-2023-0376332,"2023-03-18 13:37:14",Disturbance,"200 N FRIO ST",CENTRAL
SAPD-2023-0376333,"2023-03-18 13:37:32","Patrol By","500 W HOUSTON",CENTRAL
SAPD-2023-0376334,"2023-03-18 13:37:43",Disturbance,"2400 MOSS BLF",NORTH
SAPD-2023-0376336,"2023-03-18 13:38:39",Disturbance,"400 E HOUSTON ST",CENTRAL
SAPD-2023-0376337,"2023-03-18 13:38:42",Theft,"3700 COLONY DR",PRUE
SAPD-2023-0376339,"2023-03-18 13:38:45",Disturbance,"2400 MOSS BLF",NORTH
SAPD-2023-0376344,"2023-03-18 13:42:40","SAPD Non-Emergency Call","1000 SE MILITARY DR",SOUTH
SAPD-2023-0376347,"2023-03-18 13:43:48","Patrol By","423-499 S JOSEPHINE TOBIN",WEST
SAPD-2023-0376349,"2023-03-18 13:44:14",Forgery,"13000 JONES MALTSBERGER RD",NORTH
SAPD-2023-0376351,"2023-03-18 13:46:10",Theft,"5300 W LOOP 1604 N",WEST
SAPD-2023-0376353,"2023-03-18 13:46:13","Disturbance Family","7800 LAS OLAS BLVD",PRUE
SAPD-2023-0376357,"2023-03-18 13:46:38",Disturbance,"800 S ZARZAMORA ST",CENTRAL
SAPD-2023-0376358,"2023-03-18 13:46:42",Disturbance,"7400 QUAIL RUN",NORTH
SAPD-2023-0376360,"2023-03-18 13:47:09","Burglary Vehicle","900 N MAIN AVE",CENTRAL
SAPD-2023-0376361,"2023-03-18 13:47:14","Theft of Vehicle","4800 GUS ECKERT RD",PRUE
SAPD-2023-0376363,"2023-03-18 13:47:32",Disturbance,"JADE KNOLL / JADE GREEN",PRUE
SAPD-2023-0376366,"2023-03-18 13:48:17",Panhandler,"US HWY 281 N NB / E MULBERRY AVE",CENTRAL
SAPD-2023-0376367,"2023-03-18 13:48:20",DOA,"2500 MONTICELLO CT",EAST
SAPD-2023-0376370,"2023-03-18 13:49:12","Burglary Vehicle","1700 SW LOOP 410",WEST
SAPD-2023-0376372,"2023-03-18 13:49:38","Welfare Check","CULEBRA RD / MCALLISTER CT",CENTRAL
SAPD-2023-0376373,"2023-03-18 13:50:07","Patrol By","300 N SAN IGNACIO",CENTRAL
SAPD-2023-0376374,"2023-03-18 13:50:08","Traffic Violation","U0 HWY 90 W ACCESS RD",WEST
SAPD-2023-0376375,"2023-03-18 13:50:24","Theft of Vehicle","1200 AARON PLACE",SOUTH
SAPD-2023-0376376,"2023-03-18 13:50:28","Burglary Vehicle","1000 RIVAS ST",CENTRAL
SAPD-2023-0376377,"2023-03-18 13:51:18","Ordinance Violation","300 ROYSTON AVE",SOUTH
SAPD-2023-0376378,"2023-03-18 13:51:39",Burglary,"100 FARGO AVE",EAST
SAPD-2023-0376385,"2023-03-18 13:53:31","Ordinance Violation","200 E HOUSTON ST",CENTRAL
SAPD-2023-0376386,"2023-03-18 13:53:54",Disturbance,"4100 W COMMERCE ST",CENTRAL
SAPD-2023-0376390,"2023-03-18 13:54:27","Patrol By","10700 NACOGDOCHES",NORTH
SAPD-2023-0376391,"2023-03-18 13:54:43","Assist the Public","5400 CLOVER DR",WEST
SAPD-2023-0376392,"2023-03-18 13:54:47","Patrol By","1200 N FRIO",CENTRAL
SAPD-2023-0376393,"2023-03-18 13:54:51",Theft,"21500 PEARL SPG",NORTH
SAPD-2023-0376399,"2023-03-18 13:56:32",Miscellaneous,"9800 AIRPORT BLVD",AIRPORT
SAPD-2023-0376401,"2023-03-18 13:57:45","Traffic Related","11601-11899 IH 35 N SB",NORTH
SAPD-2023-0376402,"2023-03-18 13:57:47","Patrol By","6500 BINZ ENGLEMAN",EAST
SAPD-2023-0376405,"2023-03-18 13:59:00","Patrol By","13200 BLANCO",PRUE
SAPD-2023-0376409,"2023-03-18 14:01:24","Abandoned Vehicle","1500 W HOLLYWOOD AVE",WEST
SAPD-2023-0376412,"2023-03-18 14:03:01","Ordinance Violation","5800 AQUARIUS",SOUTH
SAPD-2023-0376413,"2023-03-18 14:03:01",Information,"7000 CULEBRA RD",WEST
SAPD-2023-0376415,"2023-03-18 14:03:32","Missing Person/Runaway","7200 COZY RUN",EAST
SAPD-2023-0376416,"2023-03-18 14:03:33",Miscellaneous,"7400 MERTON MINTER",PRUE
SAPD-2023-0376418,"2023-03-18 14:03:38","Patrol By","3400 BROADWAY",CENTRAL
SAPD-2023-0376420,"2023-03-18 14:04:09","Traffic Related","2600 BLK NW LOOP 410 EB",CENTRAL
SAPD-2023-0376419,"2023-03-18 14:04:09","Traffic Related","2400 BLK US HWY 281 N NB",CENTRAL
SAPD-2023-0376422,"2023-03-18 14:04:27",Disturbance,"4300 THOUSAND OAKS",NORTH
SAPD-2023-0376430,"2023-03-18 14:06:55","Property Found","500 S FRIO ST",CENTRAL
SAPD-2023-0376435,"2023-03-18 14:08:53","Theft of Vehicle","2500 CASTROVILLE RD",WEST
SAPD-2023-0376437,"2023-03-18 14:09:06",Disturbance,"1000 SW MILITARY DR",SOUTH
SAPD-2023-0376438,"2023-03-18 14:09:25","Patrol By","4800 OLD PEARSALL RD",SOUTH
SAPD-2023-0376439,"2023-03-18 14:09:42","Assist the Public","7400 YARROW BLVD",SOUTH
SAPD-2023-0376442,"2023-03-18 14:10:46","Lewd Conduct","1600 GOLIAD RD",EAST
SAPD-2023-0376443,"2023-03-18 14:10:49","Theft of Vehicle","3600 GROWDON RD",SOUTH
SAPD-2023-0376446,"2023-03-18 14:11:00",Disturbance,"EL PASO ST / S BRAZOS ST",CENTRAL
SAPD-2023-0376447,"2023-03-18 14:11:03","Abandoned Vehicle","4663-4987 SW LOOP 410 SB",SOUTH
SAPD-2023-0376449,"2023-03-18 14:11:13","Suspicious Person","2700 MCCULLOUGH AVE",CENTRAL
SAPD-2023-0376454,"2023-03-18 14:12:14",Information,"300 S SANTA ROSA",CENTRAL
SAPD-2023-0376455,"2023-03-18 14:12:20","Patrol By","7500 PRUE RD",PRUE
SAPD-2023-0376457,"2023-03-18 14:12:39",Disturbance,"700 E CESAR CHAVEZ BLVD",CENTRAL
SAPD-2023-0376462,"2023-03-18 14:14:36","Criminal Mischief In Progress","6700 AGUA PURA",SOUTH
SAPD-2023-0376464,"2023-03-18 14:15:25","Missing Person - Endangered","8600 SW LOOP 410",SOUTH
SAPD-2023-0376468,"2023-03-18 14:17:08","Traffic Related","BUTTERFLY PASS / HUNTERS POND",SOUTH
SAPD-2023-0376471,"2023-03-18 14:17:54",Threats,"7200 RUBY PALM PASS",EAST
SAPD-2023-0376472,"2023-03-18 14:17:57","SAPD Non-Emergency Call","24000 WILTED OAK","SAPD OUTSIDE AREA"
SAPD-2023-0376475,"2023-03-18 14:18:21","Patrol By","6100 GIBBS SPAWL",EAST
SAPD-2023-0376478,"2023-03-18 14:18:52","Criminal Mischief","1700 IH 10 E EB",EAST
SAPD-2023-0376479,"2023-03-18 14:19:14","Traffic Related","7100-7298 S ZARZAMORA ST",SOUTH
SAPD-2023-0376480,"2023-03-18 14:19:20","Suspicious Person","W SOUTHCROSS BLVD / NEW LAREDO HWY",SOUTH
SAPD-2023-0376481,"2023-03-18 14:19:37","Patrol By","200 TULETA",CENTRAL
SAPD-2023-0376482,"2023-03-18 14:19:46","Traffic Violation","1200 W RUSSELL PLACE",CENTRAL
SAPD-2023-0376483,"2023-03-18 14:19:59","Theft of Vehicle","6100 INGRAM RD",WEST
SAPD-2023-0376484,"2023-03-18 14:20:12",Threats,"300 E CONGRESS AVE",SOUTH
SAPD-2023-0376488,"2023-03-18 14:21:06",Forgery,"3900 SHERRIL BROOK DR",WEST
SAPD-2023-0376489,"2023-03-18 14:21:20","Suspicious Person","4600 PECAN VALLEY DR",EAST
SAPD-2023-0376490,"2023-03-18 14:21:31",Miscellaneous,"100 W RAMPART",NORTH
SAPD-2023-0376491,"2023-03-18 14:22:16","Disturbance Loud Music","200 TAFT BLVD",SOUTH
SAPD-2023-0376493,"2023-03-18 14:22:24",Information,"SW MILITARY DR / NOCK AVE",SOUTH
SAPD-2023-0376494,"2023-03-18 14:22:49","Assist the Public","1500 NOLAN ST",EAST
SAPD-2023-0376496,"2023-03-18 14:23:50",Threats,"4800 CALLAGHAN RD",WEST
SAPD-2023-0376497,"2023-03-18 14:23:56","Theft of Vehicle","4100 PARKDALE DR",PRUE
SAPD-2023-0376499,"2023-03-18 14:24:21","Recovered Stolen Property","4700 FREDERICKSBURG RD",PRUE
SAPD-2023-0376500,"2023-03-18 14:24:42","Patrol By","8600 TIMBERPATH",WEST
SAPD-2023-0376501,"2023-03-18 14:24:44","Suspicious Vehicle","6900 BORDER BROOK",WEST
SAPD-2023-0376504,"2023-03-18 14:26:02","Animal Related","6100 ROSE VALLEY",SOUTH
SAPD-2023-0376505,"2023-03-18 14:26:34","Theft of Vehicle","900 VFW BLVD",SOUTH
SAPD-2023-0376506,"2023-03-18 14:27:07","Welfare Check","800 CASTROVILLE RD",WEST
SAPD-2023-0376507,"2023-03-18 14:27:11","Violation of Protective Order","6800 PECAN VALLEY DR",SOUTH
SAPD-2023-0376512,"2023-03-18 14:27:50","Patrol By","7600 W HAUSMAN RD",PRUE
SAPD-2023-0376513,"2023-03-18 14:28:11","Patrol By","300 SALADO CREEK GREENWAY TRAIL",EAST
SAPD-2023-0376514,"2023-03-18 14:29:08","Disturbance Family","200 NOTRE DAME DR",WEST
SAPD-2023-0376515,"2023-03-18 14:30:00",Threats,"800 N ZARZAMORA ST",CENTRAL
SAPD-2023-0376517,"2023-03-18 14:30:29","Missing Person/Runaway","9500 PERRIN BEITEL",NORTH
SAPD-2023-0376520,"2023-03-18 14:30:55","Disturbance Family","1900 S SAN MARCOS",CENTRAL
SAPD-2023-0376521,"2023-03-18 14:31:27","Patrol By","6500 SPRING TIME DR",PRUE
SAPD-2023-0376522,"2023-03-18 14:31:33","Assist the Public","2400 W MISTLETOE AVE",WEST
SAPD-2023-0376523,"2023-03-18 14:31:49",Theft,"400 W HOLLYWOOD AVE",CENTRAL
SAPD-2023-0376526,"2023-03-18 14:32:58",Disturbance,"200 ROCKWOOD CT",SOUTH
SAPD-2023-0376527,"2023-03-18 14:33:09",Drunk,"200 S ST MARY'S ST",CENTRAL
SAPD-2023-0376531,"2023-03-18 14:35:03","Patrol By","300 E TRAVIS",CENTRAL
SAPD-2023-0376532,"2023-03-18 14:35:29","Traffic Violation","100 CHEYENNE AVE",CENTRAL
SAPD-2023-0376534,"2023-03-18 14:35:39",Burglary,"4800 SAN PEDRO AVE",CENTRAL
SAPD-2023-0376538,"2023-03-18 14:36:08",Disturbance,"6300 PECAN VALLEY DR",EAST
SAPD-2023-0376539,"2023-03-18 14:36:14","Disturbance Family","9400 GOLD DUST DR",WEST
SAPD-2023-0376541,"2023-03-18 14:36:30",Threats,"4300 SPECTRUM ONE",PRUE
SAPD-2023-0376542,"2023-03-18 14:36:40","Patrol By","12600 WEST AVE",NORTH
SAPD-2023-0376550,"2023-03-18 14:38:56","Suspicious Vehicle","CORDERO / W LUBBOCK ST",CENTRAL
SAPD-2023-0376552,"2023-03-18 14:39:08",Theft,"700 W MAYFIELD BLVD",SOUTH
SAPD-2023-0376553,"2023-03-18 14:39:11","Traffic Related","EVANS RD / STONE OAK PKWY",NORTH
SAPD-2023-0376555,"2023-03-18 14:39:31","Assist the Public","3100 SW MILITARY DR",SOUTH
SAPD-2023-0376556,"2023-03-18 14:39:36","Burglary in Progress","300 MCKAY ST",SOUTH
SAPD-2023-0376557,"2023-03-18 14:40:01",Disturbance,"14100 EMERALD HILL DR",PRUE
SAPD-2023-0376558,"2023-03-18 14:40:09",Burglary,"2600 CULEBRA RD",WEST
SAPD-2023-0376560,"2023-03-18 14:40:38",Disturbance,"2400 NACOGDOCHES RD",NORTH
SAPD-2023-0376562,"2023-03-18 14:41:29","Suspicious Person","8200 MARBACH RD",WEST
SAPD-2023-0376563,"2023-03-18 14:41:36",Disturbance,"4100 VANCE JACKSON RD",PRUE
SAPD-2023-0376565,"2023-03-18 14:42:25","Patrol By","6900 BABCOCK RD",PRUE
SAPD-2023-0376567,"2023-03-18 14:43:24","Suspicious Person","21700 RUGOSA HILL",PRUE
SAPD-2023-0376568,"2023-03-18 14:43:38","Disturbance Neighbor","3400 SALADO CREEK DR",NORTH
SAPD-2023-0376575,"2023-03-18 14:45:21","Welfare Check","9000 STONELAND DR",PRUE
SAPD-2023-0376576,"2023-03-18 14:46:02","Welfare Check","CARTER / N ZARZAMORA ST",CENTRAL
SAPD-2023-0376578,"2023-03-18 14:46:17","Traffic Related","DOMINIC VALLEY / TINA PARK",SOUTH
SAPD-2023-0376580,"2023-03-18 14:46:41","Assist the Public","400 STEVES AVE",CENTRAL
SAPD-2023-0376584,"2023-03-18 14:48:36",Disturbance,"8200 CAMPOBELLO",EAST
SAPD-2023-0376586,"2023-03-18 14:50:08","Theft In Progress","3100 SE MILITARY DR",SOUTH
SAPD-2023-0376588,"2023-03-18 14:51:18","Suspicious Vehicle","11200 HUEBNER RD",PRUE
SAPD-2023-0376591,"2023-03-18 14:52:02","Suspicious Vehicle","500 SE LOOP 410",EAST
SAPD-2023-0376593,"2023-03-18 14:52:26","Patrol By","1700 S E MILITARY",SOUTH
SAPD-2023-0376595,"2023-03-18 14:53:36","Visitation Violation","10300 COUNTRY VISTA",PRUE
SAPD-2023-0376596,"2023-03-18 14:53:45","Animal Related","3200 COCONINO DR",SOUTH
SAPD-2023-0376600,"2023-03-18 14:54:34","Traffic Related","S WW WHITE RD / E HOUSTON ST",EAST
SAPD-2023-0376602,"2023-03-18 14:55:52",Miscellaneous,"21300 ENCINO COMMONS",NORTH
SAPD-2023-0376609,"2023-03-18 14:57:45","Traffic Related","N GENERAL MCMULLEN / W COMMERCE ST",WEST
SAPD-2023-0376610,"2023-03-18 14:57:48","Criminal Mischief","1400 VISTA DEL MONTE",PRUE
SAPD-2023-0376614,"2023-03-18 14:58:27",Disturbance,"100 HICKMAN ST",CENTRAL
SAPD-2023-0376615,"2023-03-18 14:58:53",Theft,"15800 HORSE CRK",PRUE
SAPD-2023-0376616,"2023-03-18 14:59:00",Disturbance,"7400 BROADWAY",NORTH
SAPD-2023-0376617,"2023-03-18 14:59:02","Suspicious Vehicle","200 QUENTIN DR",WEST
SAPD-2023-0376619,"2023-03-18 14:59:15","Welfare Check","1200 HAMMOND AVE",EAST
SAPD-2023-0376620,"2023-03-18 14:59:30","Traffic Related","1500-1598 W SOUTHCROSS BLVD",SOUTH
